has_particle,x,y,d,d_particle,Ms_particle,Hx,Hy,Hz,N,freq,freq_diff
True,-50.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.634774616906649,0.031590075200947254
True,-60.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.461478913574535,0.01781669698587507
True,-60.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.94004118258569,0.023463183372718355
True,-60.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.949036166469118,0.03127159537397439
True,-60.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.42892345418734,0.013685230832345852
True,-60.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.632828648420277,0.02964410671457607
True,-70.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.453390866929787,0.009728650341127576
True,-70.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.932119332059426,0.015541332846455091
True,-70.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.943177006065239,0.02541243497009571
True,-70.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.423992749292385,0.008754525937391122
True,-70.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.627565621535878,0.024381079830176233
True,-80.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.448687740651857,0.005025524063197118
True,-80.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.924480917573985,0.007902918361013533
True,-80.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.9374064472787405,0.019641876183596807
True,-80.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.419865264974723,0.004627041619729155
True,-80.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.621293667044966,0.01810912533926512
True,-90.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.4453421946035565,0.0016799780148968324
True,-90.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.917772244726907,0.0011942455139362096
True,-90.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.931301721868663,0.013537150773519357
True,-90.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.417208926532163,0.0019707031771698524
True,-90.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.614973104715732,0.011788563010030728
True,-10.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.486540958137644,0.04287874154898397
True,-10.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.936223401791174,0.019645402578202464
True,-10.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.943727480002545,0.025962908907401605
True,-10.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.46397460014957,0.048736376794575875
True,-10.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.629045105544849,0.025860563839147588
True,-20.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.481653031961638,0.03799081537297866
True,-20.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.938394533365687,0.021816534152716116
True,-20.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.945114502778598,0.02734993168345401
True,-20.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.458659925431869,0.043421702076875235
True,-20.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.62909927377696,0.02591473207125894
True,-30.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.475640066524732,0.03197784993607211
True,-30.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.940528613386622,0.02395061417365074
True,-30.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.945769796737995,0.02800522564285135
True,-30.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.451088014637419,0.03584979128242516
True,-30.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.629335865977296,0.026151324271594945
True,-40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.4693136849029,0.02565146831424059
True,-40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.9429599957522505,0.026381996539279307
True,-40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.94599336781091,0.028228796715766613
True,-40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.442716011215424,0.027477787860430425
True,-40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.62900198656406,0.02581744485835813
True,-50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.462797403605374,0.01913518701671446
True,-50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.935257348125311,0.018679348912339577
True,-50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.945164123794855,0.027399552699711727
True,-50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.43491385476775,0.01967563141275619
True,-50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.625671685120775,0.02248714341507352
True,-60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.454996626585614,0.011334409996954342
True,-60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.934144246945501,0.017566247732530016
True,-60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.9439227065792855,0.02615813548414181
True,-60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.428233831451303,0.012995608096309397
True,-60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.626905817919791,0.023721276214089926
True,-70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.449111366175525,0.005449149586865154
True,-70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.930539328852342,0.013961329639371023
True,-70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.938366871648579,0.020602300553435704
True,-70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.422757856945394,0.007519633590399977
True,-70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.622467427173028,0.019282885467326594
True,-80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.444712106165989,0.0010498895773292105
True,-80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.922010255064927,0.005432255851955503
True,-80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.933900113855709,0.016135542760565613
True,-80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.419355585654351,0.004117362299357552
True,-80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.617465108652905,0.014280566947203255
True,-90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.441780766680045,-0.0018814499086143854
True,-90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.916382848644421,-0.0001951505685502397
True,-90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.92853686431467,0.010772293219526219
True,-90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.416988700192029,0.0017504768370351087
True,-90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.611894681601798,0.008710139896097147
True,0.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.6675574779496705,0.2238952613610108
True,0.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,5.875521443967602,-0.041056555245369
True,0.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.985236418536933,0.06747184744178902
True,0.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.988459579844461,0.5732213564894675
True,0.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.58561517846412,-0.01756936324158076
True,40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.47392624085106,0.030264024262399936
True,40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.946344490769475,0.02976649155650346
True,40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.952983095289729,0.035218524194585044
True,40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.444942149449078,0.029703926094084565
True,40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.635009023670982,0.03182448196528043
True,0.0,0.0,10.0,20.0,1000000.0,0,0,80000.0,1,4.741892158551541,0.2982299419628811
True,0.0,0.0,10.0,20.0,1000000.0,0,0,80000.0,2,5.918331208100796,0.0017532088878251528
True,0.0,0.0,10.0,20.0,1000000.0,0,0,80000.0,3,8.11618938205399,0.1984248109588469
True,0.0,0.0,10.0,20.0,1000000.0,0,0,80000.0,4,8.52594765166844,0.11070942831344688
True,0.0,0.0,10.0,20.0,1000000.0,0,0,80000.0,5,10.674383294464707,0.07119875275900611
True,0.0,0.0,30.0,20.0,1000000.0,0,0,80000.0,1,4.576270999967793,0.1326087833791334
True,0.0,0.0,30.0,20.0,1000000.0,0,0,80000.0,2,5.952592372606709,0.03601437339373792
True,0.0,0.0,30.0,20.0,1000000.0,0,0,80000.0,3,7.982537671081402,0.06477309998625813
True,0.0,0.0,30.0,20.0,1000000.0,0,0,80000.0,4,8.515826259307165,0.10058803595217114
True,0.0,0.0,30.0,20.0,1000000.0,0,0,80000.0,5,10.65942168300398,0.05623714129827917
True,0.0,0.0,40.0,20.0,1000000.0,0,0,80000.0,1,4.52681985766613,0.08315764107747015
True,0.0,0.0,40.0,20.0,1000000.0,0,0,80000.0,2,5.947453806072342,0.030875806859370414
True,0.0,0.0,40.0,20.0,1000000.0,0,0,80000.0,3,7.962644442331659,0.04487987123651571
True,0.0,0.0,40.0,20.0,1000000.0,0,0,80000.0,4,8.489785001687451,0.07454677833245782
True,0.0,0.0,40.0,20.0,1000000.0,0,0,80000.0,5,10.645613612902597,0.04242907119689576
True,0.0,0.0,60.0,20.0,1000000.0,0,0,80000.0,1,4.482935848015836,0.03927363142717599
True,0.0,0.0,60.0,20.0,1000000.0,0,0,80000.0,2,5.934027318408377,0.017449319195406154
True,0.0,0.0,60.0,20.0,1000000.0,0,0,80000.0,3,7.9420221457344145,0.024257574639270807
True,0.0,0.0,60.0,20.0,1000000.0,0,0,80000.0,4,8.455334033521417,0.04009581016642372
True,0.0,0.0,60.0,20.0,1000000.0,0,0,80000.0,5,10.627535257631564,0.024350715925862687
True,0.0,0.0,70.0,20.0,1000000.0,0,0,80000.0,1,4.466686642506883,0.023024425918223734
True,0.0,0.0,70.0,20.0,1000000.0,0,0,80000.0,2,5.928766180641536,0.012188181428564704
True,0.0,0.0,70.0,20.0,1000000.0,0,0,80000.0,3,7.937830985852482,0.020066414757338613
True,0.0,0.0,70.0,20.0,1000000.0,0,0,80000.0,4,8.445463039092331,0.030224815737337707
True,0.0,0.0,70.0,20.0,1000000.0,0,0,80000.0,5,10.622009261726475,0.018824720020774066
True,0.0,0.0,80.0,20.0,1000000.0,0,0,80000.0,1,4.4635501799681645,0.019887963379504825
True,0.0,0.0,80.0,20.0,1000000.0,0,0,80000.0,2,5.925618651421625,0.00904065220865391
True,0.0,0.0,80.0,20.0,1000000.0,0,0,80000.0,3,7.933350686128953,0.015586115033809023
True,0.0,0.0,80.0,20.0,1000000.0,0,0,80000.0,4,8.438302073326044,0.023063849971050487
True,0.0,0.0,80.0,20.0,1000000.0,0,0,80000.0,5,10.617473884158809,0.014289342453107423
True,0.0,0.0,15.0,20.0,1000000.0,0,0,80000.0,1,4.6842067872061035,0.24054457061744383
True,0.0,0.0,15.0,20.0,1000000.0,0,0,80000.0,2,5.938941498015306,0.022363498802334902
True,0.0,0.0,15.0,20.0,1000000.0,0,0,80000.0,3,8.060116791059606,0.14235221996446246
True,0.0,0.0,15.0,20.0,1000000.0,0,0,80000.0,4,8.543828088700254,0.12858986534526018
True,0.0,0.0,15.0,20.0,1000000.0,0,0,80000.0,5,10.680109339751457,0.0769247980457557
True,0.0,0.0,25.0,20.0,1000000.0,0,0,80000.0,1,4.598692662547277,0.1550304459586176
True,0.0,0.0,25.0,20.0,1000000.0,0,0,80000.0,2,5.952357053452572,0.03577905423960104
True,0.0,0.0,25.0,20.0,1000000.0,0,0,80000.0,3,7.998887511582572,0.08112294048742807
True,0.0,0.0,25.0,20.0,1000000.0,0,0,80000.0,4,8.529708440020572,0.11447021666557866
True,0.0,0.0,25.0,20.0,1000000.0,0,0,80000.0,5,10.667846804878813,0.06466226317311197
True,0.0,0.0,35.0,20.0,1000000.0,0,0,80000.0,1,4.551989719036613,0.10832750244795353
True,0.0,0.0,35.0,20.0,1000000.0,0,0,80000.0,2,5.951076070108537,0.034498070895566
True,0.0,0.0,35.0,20.0,1000000.0,0,0,80000.0,3,7.970268613973571,0.052504042878426915
True,0.0,0.0,35.0,20.0,1000000.0,0,0,80000.0,4,8.502391809927005,0.08715358657201122
True,0.0,0.0,35.0,20.0,1000000.0,0,0,80000.0,5,10.65195698439128,0.048772442685578454
True,0.0,0.0,45.0,20.0,1000000.0,0,0,80000.0,1,4.503322379601399,0.05966016301273935
True,0.0,0.0,45.0,20.0,1000000.0,0,0,80000.0,2,5.942907379168743,0.026329379955771337
True,0.0,0.0,45.0,20.0,1000000.0,0,0,80000.0,3,7.956071996653438,0.03830742555829403
True,0.0,0.0,45.0,20.0,1000000.0,0,0,80000.0,4,8.478567688729271,0.0633294653742773
True,0.0,0.0,45.0,20.0,1000000.0,0,0,80000.0,5,10.640321175459883,0.03713663375418186
True,0.0,0.0,55.0,20.0,1000000.0,0,0,80000.0,1,4.484954983455921,0.04129276686726158
True,0.0,0.0,55.0,20.0,1000000.0,0,0,80000.0,2,5.9368495781777515,0.020271578964780268
True,0.0,0.0,55.0,20.0,1000000.0,0,0,80000.0,3,7.947675549078299,0.029910977983155007
True,0.0,0.0,55.0,20.0,1000000.0,0,0,80000.0,4,8.461849498317566,0.046611274962572224
True,0.0,0.0,55.0,20.0,1000000.0,0,0,80000.0,5,10.63120551665568,0.02802097494997824
True,0.0,0.0,65.0,20.0,1000000.0,0,0,80000.0,1,4.470000362777046,0.026338146188386702
True,0.0,0.0,65.0,20.0,1000000.0,0,0,80000.0,2,5.931053462919097,0.014475463706125957
True,0.0,0.0,65.0,20.0,1000000.0,0,0,80000.0,3,7.940896754507234,0.023132183412090335
True,0.0,0.0,65.0,20.0,1000000.0,0,0,80000.0,4,8.449946628545337,0.03470840519034368
True,0.0,0.0,65.0,20.0,1000000.0,0,0,80000.0,5,10.624633310448115,0.021448768742413193
True,0.0,0.0,75.0,20.0,1000000.0,0,0,80000.0,1,4.46563762997627,0.021975413387610665
True,0.0,0.0,75.0,20.0,1000000.0,0,0,80000.0,2,5.927207813813512,0.010629814600540577
True,0.0,0.0,75.0,20.0,1000000.0,0,0,80000.0,3,7.93577472441134,0.018010153316196487
True,0.0,0.0,75.0,20.0,1000000.0,0,0,80000.0,4,8.441723385874983,0.026485162519989558
True,0.0,0.0,75.0,20.0,1000000.0,0,0,80000.0,5,10.619482801076472,0.016298259370771007
True,0.0,0.0,85.0,20.0,1000000.0,0,0,80000.0,1,4.459873160729561,0.016210944140901518
True,0.0,0.0,85.0,20.0,1000000.0,0,0,80000.0,2,5.923680417640466,0.007102418427495039
True,0.0,0.0,85.0,20.0,1000000.0,0,0,80000.0,3,7.931839991236642,0.01407542014149854
True,0.0,0.0,85.0,20.0,1000000.0,0,0,80000.0,4,8.43560611499414,0.020367891639146762
True,0.0,0.0,85.0,20.0,1000000.0,0,0,80000.0,5,10.615687527145951,0.012502985440249859
True,0.0,20.0,10.0,20.0,1000000.0,0,0,80000.0,1,4.6412298515635975,0.1975676349749378
True,0.0,20.0,10.0,20.0,1000000.0,0,0,80000.0,2,5.907059699017163,-0.009518300195808571
True,0.0,20.0,10.0,20.0,1000000.0,0,0,80000.0,3,7.993995899668762,0.07623132857361803
True,0.0,20.0,10.0,20.0,1000000.0,0,0,80000.0,4,8.800972878136497,0.38573465478150304
True,0.0,20.0,10.0,20.0,1000000.0,0,0,80000.0,5,10.610767852624718,0.007583310919017094
True,0.0,20.0,30.0,20.0,1000000.0,0,0,80000.0,1,4.537550986851457,0.0938887702627973
True,0.0,20.0,30.0,20.0,1000000.0,0,0,80000.0,2,5.941186476873433,0.024608477660462036
True,0.0,20.0,30.0,20.0,1000000.0,0,0,80000.0,3,7.965306822427716,0.047542251332572505
True,0.0,20.0,30.0,20.0,1000000.0,0,0,80000.0,4,8.525742719119522,0.1105044957645287
True,0.0,20.0,30.0,20.0,1000000.0,0,0,80000.0,5,10.638048220877002,0.03486367917130018
True,0.0,20.0,40.0,20.0,1000000.0,0,0,80000.0,1,4.508328597662056,0.06466638107339673
True,0.0,20.0,40.0,20.0,1000000.0,0,0,80000.0,2,5.939060453651392,0.02248245443842034
True,0.0,20.0,40.0,20.0,1000000.0,0,0,80000.0,3,7.953529322307786,0.035764751212642665
True,0.0,20.0,40.0,20.0,1000000.0,0,0,80000.0,4,8.487645719627066,0.07240749627207244
True,0.0,20.0,40.0,20.0,1000000.0,0,0,80000.0,5,10.634352977879624,0.031168436173922842
True,0.0,20.0,60.0,20.0,1000000.0,0,0,80000.0,1,4.477316835565468,0.03365461897680788
True,0.0,20.0,60.0,20.0,1000000.0,0,0,80000.0,2,5.931452459801194,0.014874460588222504
True,0.0,20.0,60.0,20.0,1000000.0,0,0,80000.0,3,7.939615070230084,0.021850499134940193
True,0.0,20.0,60.0,20.0,1000000.0,0,0,80000.0,4,8.45228915863549,0.03705093528049552
True,0.0,20.0,60.0,20.0,1000000.0,0,0,80000.0,5,10.623318912774623,0.020134371068921908
True,0.0,20.0,70.0,20.0,1000000.0,0,0,80000.0,1,4.471546728704119,0.027884512115459614
True,0.0,20.0,70.0,20.0,1000000.0,0,0,80000.0,2,5.9269347616085275,0.010356762395556274
True,0.0,20.0,70.0,20.0,1000000.0,0,0,80000.0,3,7.934879514583845,0.017114943488701684
True,0.0,20.0,70.0,20.0,1000000.0,0,0,80000.0,4,8.442769911179422,0.027531687824428275
True,0.0,20.0,70.0,20.0,1000000.0,0,0,80000.0,5,10.61945713022736,0.016272588521658804
True,0.0,20.0,80.0,20.0,1000000.0,0,0,80000.0,1,4.46313155608941,0.019469339500750138
True,0.0,20.0,80.0,20.0,1000000.0,0,0,80000.0,2,5.92411268305197,0.007534683838998468
True,0.0,20.0,80.0,20.0,1000000.0,0,0,80000.0,3,7.931343367954602,0.013578796859458286
True,0.0,20.0,80.0,20.0,1000000.0,0,0,80000.0,4,8.436630727094679,0.021392503739685154
True,0.0,20.0,80.0,20.0,1000000.0,0,0,80000.0,5,10.61554940057003,0.01236485886432881
True,0.0,20.0,90.0,20.0,1000000.0,0,0,80000.0,1,4.457514914046484,0.013852697457823915
True,0.0,20.0,90.0,20.0,1000000.0,0,0,80000.0,2,5.921472850265583,0.004894851052611671
True,0.0,20.0,90.0,20.0,1000000.0,0,0,80000.0,3,7.928644720967816,0.010880149872672717
True,0.0,20.0,90.0,20.0,1000000.0,0,0,80000.0,4,8.432042677584604,0.016804454229610855
True,0.0,20.0,90.0,20.0,1000000.0,0,0,80000.0,5,10.61259850863068,0.009413966924979533
True,0.0,20.0,15.0,20.0,1000000.0,0,0,80000.0,1,4.60778260827182,0.16412039168316017
True,0.0,20.0,15.0,20.0,1000000.0,0,0,80000.0,2,5.924920214457886,0.008342215244915074
True,0.0,20.0,15.0,20.0,1000000.0,0,0,80000.0,3,7.990390720850529,0.0726261497553855
True,0.0,20.0,15.0,20.0,1000000.0,0,0,80000.0,4,8.67927726348422,0.2640390401292265
True,0.0,20.0,15.0,20.0,1000000.0,0,0,80000.0,5,10.626534469257614,0.02334992755191223
True,0.0,20.0,25.0,20.0,1000000.0,0,0,80000.0,1,4.557337631919672,0.113675415331012
True,0.0,20.0,25.0,20.0,1000000.0,0,0,80000.0,2,5.939606604332543,0.023028605119571388
True,0.0,20.0,25.0,20.0,1000000.0,0,0,80000.0,3,7.972952117425225,0.055187546330081716
True,0.0,20.0,25.0,20.0,1000000.0,0,0,80000.0,4,8.557070666102975,0.14183244274798135
True,0.0,20.0,25.0,20.0,1000000.0,0,0,80000.0,5,10.638164704623321,0.03498016291761985
True,0.0,20.0,35.0,20.0,1000000.0,0,0,80000.0,1,4.521670047325902,0.07800783073724205
True,0.0,20.0,35.0,20.0,1000000.0,0,0,80000.0,2,5.9408867046662275,0.024308705453256252
True,0.0,20.0,35.0,20.0,1000000.0,0,0,80000.0,3,7.958926671546023,0.041162100450879535
True,0.0,20.0,35.0,20.0,1000000.0,0,0,80000.0,4,8.503840379025858,0.08860215567086449
True,0.0,20.0,35.0,20.0,1000000.0,0,0,80000.0,5,10.636570644379812,0.03338610267411113
True,0.0,20.0,45.0,20.0,1000000.0,0,0,80000.0,1,4.497334136709237,0.05367192012057753
True,0.0,20.0,45.0,20.0,1000000.0,0,0,80000.0,2,5.935619051079536,0.019041051866564906
True,0.0,20.0,45.0,20.0,1000000.0,0,0,80000.0,3,7.948198796757925,0.030434225662781422
True,0.0,20.0,45.0,20.0,1000000.0,0,0,80000.0,4,8.475945911294067,0.06070768793907355
True,0.0,20.0,45.0,20.0,1000000.0,0,0,80000.0,5,10.631430362571146,0.028245820865445026
True,0.0,20.0,55.0,20.0,1000000.0,0,0,80000.0,1,4.483256067477595,0.0395938508889353
True,0.0,20.0,55.0,20.0,1000000.0,0,0,80000.0,2,5.933754618694387,0.017176619481415578
True,0.0,20.0,55.0,20.0,1000000.0,0,0,80000.0,3,7.9429337400975975,0.025169169002453806
True,0.0,20.0,55.0,20.0,1000000.0,0,0,80000.0,4,8.458575283427974,0.04333706007298055
True,0.0,20.0,55.0,20.0,1000000.0,0,0,80000.0,5,10.626155760446702,0.0229712187410005
True,0.0,20.0,65.0,20.0,1000000.0,0,0,80000.0,1,4.472248494519736,0.028586277931076154
True,0.0,20.0,65.0,20.0,1000000.0,0,0,80000.0,2,5.929554275216495,0.012976276003524134
True,0.0,20.0,65.0,20.0,1000000.0,0,0,80000.0,3,7.936621428711787,0.01885685761664302
True,0.0,20.0,65.0,20.0,1000000.0,0,0,80000.0,4,8.447279864472488,0.032041641117494635
True,0.0,20.0,65.0,20.0,1000000.0,0,0,80000.0,5,10.621050729925603,0.017866188219901602
True,0.0,20.0,75.0,20.0,1000000.0,0,0,80000.0,1,4.464634531399981,0.020972314811321446
True,0.0,20.0,75.0,20.0,1000000.0,0,0,80000.0,2,5.925876276773498,0.009298277560526813
True,0.0,20.0,75.0,20.0,1000000.0,0,0,80000.0,3,7.933030056688688,0.015265485593544348
True,0.0,20.0,75.0,20.0,1000000.0,0,0,80000.0,4,8.439603332896445,0.02436510954145099
True,0.0,20.0,75.0,20.0,1000000.0,0,0,80000.0,5,10.617199696896023,0.014015155190321593
True,0.0,20.0,85.0,20.0,1000000.0,0,0,80000.0,1,4.461487205302185,0.017824988713525336
True,0.0,20.0,85.0,20.0,1000000.0,0,0,80000.0,2,5.923106043362099,0.006528044149127332
True,0.0,20.0,85.0,20.0,1000000.0,0,0,80000.0,3,7.929806086199683,0.012041515104539435
True,0.0,20.0,85.0,20.0,1000000.0,0,0,80000.0,4,8.434109376586472,0.018871153231478033
True,0.0,20.0,85.0,20.0,1000000.0,0,0,80000.0,5,10.614406261891542,0.011221720185840667
True,0.0,0.0,20.0,20.0,250000.0,0,0,80000.0,1,4.486301530545438,0.042639313956778224
True,0.0,0.0,20.0,20.0,250000.0,0,0,80000.0,2,5.917966195735012,0.0013881965220408077
True,0.0,0.0,20.0,20.0,250000.0,0,0,80000.0,3,7.9428841110187145,0.025119539923570855
True,0.0,0.0,20.0,20.0,250000.0,0,0,80000.0,4,8.446988469479034,0.03175024612404087
True,0.0,0.0,20.0,20.0,250000.0,0,0,80000.0,5,10.620080290897917,0.016895749192215703
True,0.0,0.0,20.0,20.0,500000.0,0,0,80000.0,1,4.542604801402832,0.09894258481417229
True,0.0,0.0,20.0,20.0,500000.0,0,0,80000.0,2,5.928913794613229,0.012335795400257865
True,0.0,0.0,20.0,20.0,500000.0,0,0,80000.0,3,7.969144063078286,0.05137949198314207
True,0.0,0.0,20.0,20.0,500000.0,0,0,80000.0,4,8.478842026363818,0.0636038030088244
True,0.0,0.0,20.0,20.0,500000.0,0,0,80000.0,5,10.63844966698994,0.03526512528423886
True,0.0,0.0,20.0,20.0,750000.0,0,0,80000.0,1,4.588261939591171,0.14459972300251156
True,0.0,0.0,20.0,20.0,750000.0,0,0,80000.0,2,5.9395019688367485,0.022923969623777296
True,0.0,0.0,20.0,20.0,750000.0,0,0,80000.0,3,7.995533038305904,0.07776846721076058
True,0.0,0.0,20.0,20.0,750000.0,0,0,80000.0,4,8.510129239952787,0.09489101659779386
True,0.0,0.0,20.0,20.0,750000.0,0,0,80000.0,5,10.656983038137005,0.05379849643130363
True,0.0,0.0,20.0,20.0,1250000.0,0,0,80000.0,1,4.682865557653061,0.23920334106440144
True,0.0,0.0,20.0,20.0,1250000.0,0,0,80000.0,2,5.959807886285647,0.04322988707267594
True,0.0,0.0,20.0,20.0,1250000.0,0,0,80000.0,3,8.050012722577582,0.13224815148243874
True,0.0,0.0,20.0,20.0,1250000.0,0,0,80000.0,4,8.572389927736687,0.15715170438169324
True,0.0,0.0,20.0,20.0,1250000.0,0,0,80000.0,5,10.694234372686342,0.09104983098064068
True,0.0,0.0,20.0,20.0,1500000.0,0,0,80000.0,1,4.728632642436814,0.28497042584815446
True,0.0,0.0,20.0,20.0,1500000.0,0,0,80000.0,2,5.969901903957133,0.05332390474416204
True,0.0,0.0,20.0,20.0,1500000.0,0,0,80000.0,3,8.077708680989554,0.15994410989441032
True,0.0,0.0,20.0,20.0,1500000.0,0,0,80000.0,4,8.603346354456624,0.1881081311016306
True,0.0,0.0,20.0,20.0,1500000.0,0,0,80000.0,5,10.712853945908313,0.10966940420261118
True,0.0,0.0,20.0,20.0,1750000.0,0,0,80000.0,1,4.773457981561686,0.3297957649730261
True,0.0,0.0,20.0,20.0,1750000.0,0,0,80000.0,2,5.979902962962246,0.06332496374927477
True,0.0,0.0,20.0,20.0,1750000.0,0,0,80000.0,3,8.105788603920296,0.1880240328251519
True,0.0,0.0,20.0,20.0,1750000.0,0,0,80000.0,4,8.634157298854877,0.21891907549988332
True,0.0,0.0,20.0,20.0,1750000.0,0,0,80000.0,5,10.731425503153789,0.12824096144808728
True,0.0,0.0,20.0,20.0,2000000.0,0,0,80000.0,1,4.8173081391864745,0.3736459225978148
True,0.0,0.0,20.0,20.0,2000000.0,0,0,80000.0,2,5.989763493974123,0.07318549476115166
True,0.0,0.0,20.0,20.0,2000000.0,0,0,80000.0,3,8.134264549382245,0.21649997828710088
True,0.0,0.0,20.0,20.0,2000000.0,0,0,80000.0,4,8.664805528859945,0.24956730550495188
True,0.0,0.0,20.0,20.0,2000000.0,0,0,80000.0,5,10.749979649576392,0.14679510787069106
True,0.0,0.0,30.0,10.0,1000000.0,0,0,80000.0,1,4.459404690814188,0.015742474225528547
True,0.0,0.0,30.0,10.0,1000000.0,0,0,80000.0,3,7.9272033753785625,0.009438804283418811
True,0.0,0.0,30.0,10.0,1000000.0,0,0,80000.0,4,8.43004968247909,0.01481145912409687
True,0.0,0.0,30.0,10.0,1000000.0,0,0,80000.0,5,10.609482708094703,0.006298166389001381
True,0.0,0.0,30.0,15.0,1000000.0,0,0,80000.0,1,4.494433081715212,0.0507708651265526
True,0.0,0.0,30.0,15.0,1000000.0,0,0,80000.0,2,5.9263063620311405,0.009728362818169245
True,0.0,0.0,30.0,15.0,1000000.0,0,0,80000.0,3,7.948043407096405,0.030278836001261134
True,0.0,0.0,30.0,15.0,1000000.0,0,0,80000.0,4,8.460882103732224,0.04564388037723077
True,0.0,0.0,30.0,15.0,1000000.0,0,0,80000.0,5,10.627867298395904,0.024682756690202368
True,0.0,0.0,30.0,25.0,1000000.0,0,0,80000.0,1,4.66135627441962,0.2176940578309603
